id,category,variant_name,type,pattern,scenario,impact,example
2463,AMM invariant break,AMM invariant break Variant 463,Invariant violation via flash-loan,Update reserves after swap,AMM invariant break variant #463: Invariant violation via flash-loan caused by Update reserves after swap. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
2464,AMM invariant break,AMM invariant break Variant 464,Pool imbalance manipulation,Pool uses outdated k-value,AMM invariant break variant #464: Pool imbalance manipulation caused by Pool uses outdated k-value. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
2465,AMM invariant break,AMM invariant break Variant 465,Incorrect reserve update,Pool uses outdated k-value,AMM invariant break variant #465: Incorrect reserve update caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
2466,AMM invariant break,AMM invariant break Variant 466,Pool imbalance manipulation,Slippage checks missing,AMM invariant break variant #466: Pool imbalance manipulation caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
2467,AMM invariant break,AMM invariant break Variant 467,Reserve desynchronization,Pool uses outdated k-value,AMM invariant break variant #467: Reserve desynchronization caused by Pool uses outdated k-value. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
2468,AMM invariant break,AMM invariant break Variant 468,Invariant violation via flash-loan,Update reserves after swap,AMM invariant break variant #468: Invariant violation via flash-loan caused by Update reserves after swap. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
2469,AMM invariant break,AMM invariant break Variant 469,Reserve desynchronization,Update reserves after swap,AMM invariant break variant #469: Reserve desynchronization caused by Update reserves after swap. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
2470,AMM invariant break,AMM invariant break Variant 470,Reserve desynchronization,Slippage checks missing,AMM invariant break variant #470: Reserve desynchronization caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
2471,AMM invariant break,AMM invariant break Variant 471,Reserve desynchronization,Slippage checks missing,AMM invariant break variant #471: Reserve desynchronization caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
2472,AMM invariant break,AMM invariant break Variant 472,Invariant violation via flash-loan,Update reserves after swap,AMM invariant break variant #472: Invariant violation via flash-loan caused by Update reserves after swap. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
2473,AMM invariant break,AMM invariant break Variant 473,Incorrect reserve update,Pool uses outdated k-value,AMM invariant break variant #473: Incorrect reserve update caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
2474,AMM invariant break,AMM invariant break Variant 474,Invariant violation via flash-loan,Slippage checks missing,AMM invariant break variant #474: Invariant violation via flash-loan caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
2475,AMM invariant break,AMM invariant break Variant 475,Incorrect reserve update,Update reserves after swap,AMM invariant break variant #475: Incorrect reserve update caused by Update reserves after swap. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
2476,AMM invariant break,AMM invariant break Variant 476,Reserve desynchronization,Update reserves after swap,AMM invariant break variant #476: Reserve desynchronization caused by Update reserves after swap. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
2477,AMM invariant break,AMM invariant break Variant 477,Reserve desynchronization,Slippage checks missing,AMM invariant break variant #477: Reserve desynchronization caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
2478,AMM invariant break,AMM invariant break Variant 478,Pool imbalance manipulation,Slippage checks missing,AMM invariant break variant #478: Pool imbalance manipulation caused by Slippage checks missing. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
2479,AMM invariant break,AMM invariant break Variant 479,Incorrect reserve update,Pool uses outdated k-value,AMM invariant break variant #479: Incorrect reserve update caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
2480,AMM invariant break,AMM invariant break Variant 480,Invariant violation via flash-loan,Update reserves after swap,AMM invariant break variant #480: Invariant violation via flash-loan caused by Update reserves after swap. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
2481,AMM invariant break,AMM invariant break Variant 481,Pool imbalance manipulation,Incorrect fee applied,AMM invariant break variant #481: Pool imbalance manipulation caused by Incorrect fee applied. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
2482,AMM invariant break,AMM invariant break Variant 482,Invariant violation via flash-loan,Incorrect fee applied,AMM invariant break variant #482: Invariant violation via flash-loan caused by Incorrect fee applied. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
2483,AMM invariant break,AMM invariant break Variant 483,Pool imbalance manipulation,Slippage checks missing,AMM invariant break variant #483: Pool imbalance manipulation caused by Slippage checks missing. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
2484,AMM invariant break,AMM invariant break Variant 484,Pool imbalance manipulation,Pool uses outdated k-value,AMM invariant break variant #484: Pool imbalance manipulation caused by Pool uses outdated k-value. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
2485,AMM invariant break,AMM invariant break Variant 485,Reserve desynchronization,Slippage checks missing,AMM invariant break variant #485: Reserve desynchronization caused by Slippage checks missing. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
2486,AMM invariant break,AMM invariant break Variant 486,Invariant violation via flash-loan,Incorrect fee applied,AMM invariant break variant #486: Invariant violation via flash-loan caused by Incorrect fee applied. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
2487,AMM invariant break,AMM invariant break Variant 487,Pool imbalance manipulation,Update reserves after swap,AMM invariant break variant #487: Pool imbalance manipulation caused by Update reserves after swap. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
2488,AMM invariant break,AMM invariant break Variant 488,Incorrect reserve update,Slippage checks missing,AMM invariant break variant #488: Incorrect reserve update caused by Slippage checks missing. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
2489,AMM invariant break,AMM invariant break Variant 489,Incorrect reserve update,Slippage checks missing,AMM invariant break variant #489: Incorrect reserve update caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
2490,AMM invariant break,AMM invariant break Variant 490,Incorrect reserve update,Update reserves after swap,AMM invariant break variant #490: Incorrect reserve update caused by Update reserves after swap. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
2491,AMM invariant break,AMM invariant break Variant 491,Invariant violation via flash-loan,Incorrect fee applied,AMM invariant break variant #491: Invariant violation via flash-loan caused by Incorrect fee applied. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
2492,AMM invariant break,AMM invariant break Variant 492,Invariant violation via flash-loan,Pool uses outdated k-value,AMM invariant break variant #492: Invariant violation via flash-loan caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
2493,AMM invariant break,AMM invariant break Variant 493,Reserve desynchronization,Update reserves after swap,AMM invariant break variant #493: Reserve desynchronization caused by Update reserves after swap. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
2494,AMM invariant break,AMM invariant break Variant 494,Reserve desynchronization,Pool uses outdated k-value,AMM invariant break variant #494: Reserve desynchronization caused by Pool uses outdated k-value. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
2495,AMM invariant break,AMM invariant break Variant 495,Reserve desynchronization,Slippage checks missing,AMM invariant break variant #495: Reserve desynchronization caused by Slippage checks missing. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
2496,AMM invariant break,AMM invariant break Variant 496,Invariant violation via flash-loan,Pool uses outdated k-value,AMM invariant break variant #496: Invariant violation via flash-loan caused by Pool uses outdated k-value. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
