id,category,variant_name,type,pattern,scenario,impact,example
1427,Timelock bypass,Timelock bypass Variant 227,Zero-delay execution,Timelock uses block.timestamp directly,Timelock bypass variant #227: Zero-delay execution resulting from Timelock uses block.timestamp directly. Exploited to unauthorized execution.,Unauthorized execution,Attacker sets delay to 0 via misconfigured governance.
1428,Timelock bypass,Timelock bypass Variant 228,Zero-delay execution,Proposal queue overwritten,Timelock bypass variant #228: Zero-delay execution resulting from Proposal queue overwritten. Exploited to instant malicious action.,Instant malicious action,Attacker sets delay to 0 via misconfigured governance.
1429,Timelock bypass,Timelock bypass Variant 229,Incorrect timestamp validation,Timelock uses block.timestamp directly,Timelock bypass variant #229: Incorrect timestamp validation resulting from Timelock uses block.timestamp directly. Exploited to unauthorized execution.,Unauthorized execution,Queued proposal replaced with attacker-controlled payload.
1430,Timelock bypass,Timelock bypass Variant 230,Queued proposal override,Proposal queue overwritten,Timelock bypass variant #230: Queued proposal override resulting from Proposal queue overwritten. Exploited to unauthorized execution.,Unauthorized execution,Queued proposal replaced with attacker-controlled payload.
1431,Timelock bypass,Timelock bypass Variant 231,Zero-delay execution,Timelock uses block.timestamp directly,Timelock bypass variant #231: Zero-delay execution resulting from Timelock uses block.timestamp directly. Exploited to skipping intended delay.,Skipping intended delay,Queued proposal replaced with attacker-controlled payload.
1432,Timelock bypass,Timelock bypass Variant 232,Execution window manipulation,Executor not restricted properly,Timelock bypass variant #232: Execution window manipulation resulting from Executor not restricted properly. Exploited to skipping intended delay.,Skipping intended delay,Attacker sets delay to 0 via misconfigured governance.
1433,Timelock bypass,Timelock bypass Variant 233,Execution window manipulation,Executor not restricted properly,Timelock bypass variant #233: Execution window manipulation resulting from Executor not restricted properly. Exploited to unauthorized execution.,Unauthorized execution,Attacker sets delay to 0 via misconfigured governance.
1434,Timelock bypass,Timelock bypass Variant 234,Zero-delay execution,Executor not restricted properly,Timelock bypass variant #234: Zero-delay execution resulting from Executor not restricted properly. Exploited to instant malicious action.,Instant malicious action,Attacker sets delay to 0 via misconfigured governance.
1435,Timelock bypass,Timelock bypass Variant 235,Incorrect timestamp validation,Timelock uses block.timestamp directly,Timelock bypass variant #235: Incorrect timestamp validation resulting from Timelock uses block.timestamp directly. Exploited to unauthorized execution.,Unauthorized execution,Attacker sets delay to 0 via misconfigured governance.
1436,Timelock bypass,Timelock bypass Variant 236,Queued proposal override,Proposal queue overwritten,Timelock bypass variant #236: Queued proposal override resulting from Proposal queue overwritten. Exploited to instant malicious action.,Instant malicious action,Attacker sets delay to 0 via misconfigured governance.
1437,Timelock bypass,Timelock bypass Variant 237,Incorrect timestamp validation,Executor not restricted properly,Timelock bypass variant #237: Incorrect timestamp validation resulting from Executor not restricted properly. Exploited to unauthorized execution.,Unauthorized execution,Attacker sets delay to 0 via misconfigured governance.
1438,Timelock bypass,Timelock bypass Variant 238,Execution window manipulation,Timelock uses block.timestamp directly,Timelock bypass variant #238: Execution window manipulation resulting from Timelock uses block.timestamp directly. Exploited to skipping intended delay.,Skipping intended delay,Queued proposal replaced with attacker-controlled payload.
1439,Timelock bypass,Timelock bypass Variant 239,Execution window manipulation,Executor not restricted properly,Timelock bypass variant #239: Execution window manipulation resulting from Executor not restricted properly. Exploited to unauthorized execution.,Unauthorized execution,Attacker sets delay to 0 via misconfigured governance.
1440,Timelock bypass,Timelock bypass Variant 240,Execution window manipulation,Executor not restricted properly,Timelock bypass variant #240: Execution window manipulation resulting from Executor not restricted properly. Exploited to skipping intended delay.,Skipping intended delay,Queued proposal replaced with attacker-controlled payload.
1441,Timelock bypass,Timelock bypass Variant 241,Incorrect timestamp validation,Timelock uses block.timestamp directly,Timelock bypass variant #241: Incorrect timestamp validation resulting from Timelock uses block.timestamp directly. Exploited to instant malicious action.,Instant malicious action,Attacker sets delay to 0 via misconfigured governance.
1442,Timelock bypass,Timelock bypass Variant 242,Queued proposal override,Timelock uses block.timestamp directly,Timelock bypass variant #242: Queued proposal override resulting from Timelock uses block.timestamp directly. Exploited to skipping intended delay.,Skipping intended delay,Attacker sets delay to 0 via misconfigured governance.
1443,Timelock bypass,Timelock bypass Variant 243,Queued proposal override,Executor not restricted properly,Timelock bypass variant #243: Queued proposal override resulting from Executor not restricted properly. Exploited to skipping intended delay.,Skipping intended delay,Attacker sets delay to 0 via misconfigured governance.
1444,Timelock bypass,Timelock bypass Variant 244,Queued proposal override,Proposal queue overwritten,Timelock bypass variant #244: Queued proposal override resulting from Proposal queue overwritten. Exploited to unauthorized execution.,Unauthorized execution,Attacker sets delay to 0 via misconfigured governance.
1445,Timelock bypass,Timelock bypass Variant 245,Zero-delay execution,Executor not restricted properly,Timelock bypass variant #245: Zero-delay execution resulting from Executor not restricted properly. Exploited to instant malicious action.,Instant malicious action,Queued proposal replaced with attacker-controlled payload.
1446,Timelock bypass,Timelock bypass Variant 246,Incorrect timestamp validation,Timelock uses block.timestamp directly,Timelock bypass variant #246: Incorrect timestamp validation resulting from Timelock uses block.timestamp directly. Exploited to skipping intended delay.,Skipping intended delay,Queued proposal replaced with attacker-controlled payload.
1447,Timelock bypass,Timelock bypass Variant 247,Incorrect timestamp validation,Executor not restricted properly,Timelock bypass variant #247: Incorrect timestamp validation resulting from Executor not restricted properly. Exploited to instant malicious action.,Instant malicious action,Attacker sets delay to 0 via misconfigured governance.
1448,Timelock bypass,Timelock bypass Variant 248,Zero-delay execution,Timelock uses block.timestamp directly,Timelock bypass variant #248: Zero-delay execution resulting from Timelock uses block.timestamp directly. Exploited to instant malicious action.,Instant malicious action,Attacker sets delay to 0 via misconfigured governance.
1449,Timelock bypass,Timelock bypass Variant 249,Queued proposal override,Executor not restricted properly,Timelock bypass variant #249: Queued proposal override resulting from Executor not restricted properly. Exploited to instant malicious action.,Instant malicious action,Attacker sets delay to 0 via misconfigured governance.
1450,Timelock bypass,Timelock bypass Variant 250,Zero-delay execution,Executor not restricted properly,Timelock bypass variant #250: Zero-delay execution resulting from Executor not restricted properly. Exploited to skipping intended delay.,Skipping intended delay,Queued proposal replaced with attacker-controlled payload.
1451,Timelock bypass,Timelock bypass Variant 251,Execution window manipulation,Proposal queue overwritten,Timelock bypass variant #251: Execution window manipulation resulting from Proposal queue overwritten. Exploited to instant malicious action.,Instant malicious action,Queued proposal replaced with attacker-controlled payload.
