id,category,variant_name,type,pattern,scenario,impact,example
1339,JSON-RPC validation failure,JSON-RPC validation failure Variant 1339,Missing parameter type check,Missing length limit on POST body,JSON-RPC validation failure variant #1339: Missing parameter type check caused by Missing length limit on POST body. Exploited to remote code execution vector.,Remote code execution vector,Malformed eth_call payload bypasses validation.
1340,JSON-RPC validation failure,JSON-RPC validation failure Variant 1340,Malformed payload,Node accepts invalid hex payload,JSON-RPC validation failure variant #1340: Malformed payload caused by Node accepts invalid hex payload. Exploited to memory exhaustion.,Memory exhaustion,Malformed eth_call payload bypasses validation.
1341,JSON-RPC validation failure,JSON-RPC validation failure Variant 1341,Missing parameter type check,Missing length limit on POST body,JSON-RPC validation failure variant #1341: Missing parameter type check caused by Missing length limit on POST body. Exploited to memory exhaustion.,Memory exhaustion,Malformed eth_call payload bypasses validation.
1342,JSON-RPC validation failure,JSON-RPC validation failure Variant 1342,Missing parameter type check,Missing length limit on POST body,JSON-RPC validation failure variant #1342: Missing parameter type check caused by Missing length limit on POST body. Exploited to memory exhaustion.,Memory exhaustion,Malformed eth_call payload bypasses validation.
1343,JSON-RPC validation failure,JSON-RPC validation failure Variant 1343,Missing parameter type check,No check on array sizes,JSON-RPC validation failure variant #1343: Missing parameter type check caused by No check on array sizes. Exploited to remote code execution vector.,Remote code execution vector,Sending 50MB JSON body to exhaust RPC memory.
1344,JSON-RPC validation failure,JSON-RPC validation failure Variant 1344,Malformed payload,No check on array sizes,JSON-RPC validation failure variant #1344: Malformed payload caused by No check on array sizes. Exploited to incorrect transaction propagation.,Incorrect transaction propagation,Malformed eth_call payload bypasses validation.
1345,JSON-RPC validation failure,JSON-RPC validation failure Variant 1345,Truncated JSON injection,No check on array sizes,JSON-RPC validation failure variant #1345: Truncated JSON injection caused by No check on array sizes. Exploited to incorrect transaction propagation.,Incorrect transaction propagation,Sending 50MB JSON body to exhaust RPC memory.
1346,JSON-RPC validation failure,JSON-RPC validation failure Variant 1346,Truncated JSON injection,RPC server does not validate JSON schema,JSON-RPC validation failure variant #1346: Truncated JSON injection caused by RPC server does not validate JSON schema. Exploited to incorrect transaction propagation.,Incorrect transaction propagation,Sending 50MB JSON body to exhaust RPC memory.
1347,JSON-RPC validation failure,JSON-RPC validation failure Variant 1347,Missing parameter type check,RPC server does not validate JSON schema,JSON-RPC validation failure variant #1347: Missing parameter type check caused by RPC server does not validate JSON schema. Exploited to remote code execution vector.,Remote code execution vector,Malformed eth_call payload bypasses validation.
1348,JSON-RPC validation failure,JSON-RPC validation failure Variant 1348,Missing parameter type check,No check on array sizes,JSON-RPC validation failure variant #1348: Missing parameter type check caused by No check on array sizes. Exploited to node crash.,Node crash,Sending 50MB JSON body to exhaust RPC memory.
1349,JSON-RPC validation failure,JSON-RPC validation failure Variant 1349,Oversized request body,Node accepts invalid hex payload,JSON-RPC validation failure variant #1349: Oversized request body caused by Node accepts invalid hex payload. Exploited to node crash.,Node crash,Sending 50MB JSON body to exhaust RPC memory.
1350,JSON-RPC validation failure,JSON-RPC validation failure Variant 1350,Truncated JSON injection,No check on array sizes,JSON-RPC validation failure variant #1350: Truncated JSON injection caused by No check on array sizes. Exploited to memory exhaustion.,Memory exhaustion,Sending 50MB JSON body to exhaust RPC memory.
1351,JSON-RPC validation failure,JSON-RPC validation failure Variant 1351,Oversized request body,RPC server does not validate JSON schema,JSON-RPC validation failure variant #1351: Oversized request body caused by RPC server does not validate JSON schema. Exploited to remote code execution vector.,Remote code execution vector,Malformed eth_call payload bypasses validation.
1352,JSON-RPC validation failure,JSON-RPC validation failure Variant 1352,Oversized request body,Node accepts invalid hex payload,JSON-RPC validation failure variant #1352: Oversized request body caused by Node accepts invalid hex payload. Exploited to remote code execution vector.,Remote code execution vector,Sending 50MB JSON body to exhaust RPC memory.
1353,JSON-RPC validation failure,JSON-RPC validation failure Variant 1353,Truncated JSON injection,Node accepts invalid hex payload,JSON-RPC validation failure variant #1353: Truncated JSON injection caused by Node accepts invalid hex payload. Exploited to node crash.,Node crash,Malformed eth_call payload bypasses validation.
1354,JSON-RPC validation failure,JSON-RPC validation failure Variant 1354,Invalid method selector,Node accepts invalid hex payload,JSON-RPC validation failure variant #1354: Invalid method selector caused by Node accepts invalid hex payload. Exploited to incorrect transaction propagation.,Incorrect transaction propagation,Sending 50MB JSON body to exhaust RPC memory.
1355,JSON-RPC validation failure,JSON-RPC validation failure Variant 1355,Missing parameter type check,Node accepts invalid hex payload,JSON-RPC validation failure variant #1355: Missing parameter type check caused by Node accepts invalid hex payload. Exploited to remote code execution vector.,Remote code execution vector,Malformed eth_call payload bypasses validation.
1356,JSON-RPC validation failure,JSON-RPC validation failure Variant 1356,Invalid method selector,No check on array sizes,JSON-RPC validation failure variant #1356: Invalid method selector caused by No check on array sizes. Exploited to remote code execution vector.,Remote code execution vector,Malformed eth_call payload bypasses validation.
1357,JSON-RPC validation failure,JSON-RPC validation failure Variant 1357,Invalid method selector,No check on array sizes,JSON-RPC validation failure variant #1357: Invalid method selector caused by No check on array sizes. Exploited to memory exhaustion.,Memory exhaustion,Sending 50MB JSON body to exhaust RPC memory.
1358,JSON-RPC validation failure,JSON-RPC validation failure Variant 1358,Oversized request body,RPC server does not validate JSON schema,JSON-RPC validation failure variant #1358: Oversized request body caused by RPC server does not validate JSON schema. Exploited to memory exhaustion.,Memory exhaustion,Malformed eth_call payload bypasses validation.
1359,JSON-RPC validation failure,JSON-RPC validation failure Variant 1359,Invalid method selector,Node accepts invalid hex payload,JSON-RPC validation failure variant #1359: Invalid method selector caused by Node accepts invalid hex payload. Exploited to memory exhaustion.,Memory exhaustion,Sending 50MB JSON body to exhaust RPC memory.
1360,JSON-RPC validation failure,JSON-RPC validation failure Variant 1360,Invalid method selector,Missing length limit on POST body,JSON-RPC validation failure variant #1360: Invalid method selector caused by Missing length limit on POST body. Exploited to remote code execution vector.,Remote code execution vector,Malformed eth_call payload bypasses validation.
1361,JSON-RPC validation failure,JSON-RPC validation failure Variant 1361,Truncated JSON injection,RPC server does not validate JSON schema,JSON-RPC validation failure variant #1361: Truncated JSON injection caused by RPC server does not validate JSON schema. Exploited to incorrect transaction propagation.,Incorrect transaction propagation,Sending 50MB JSON body to exhaust RPC memory.
1362,JSON-RPC validation failure,JSON-RPC validation failure Variant 1362,Invalid method selector,Missing length limit on POST body,JSON-RPC validation failure variant #1362: Invalid method selector caused by Missing length limit on POST body. Exploited to memory exhaustion.,Memory exhaustion,Malformed eth_call payload bypasses validation.
1363,JSON-RPC validation failure,JSON-RPC validation failure Variant 1363,Malformed payload,Missing length limit on POST body,JSON-RPC validation failure variant #1363: Malformed payload caused by Missing length limit on POST body. Exploited to node crash.,Node crash,Malformed eth_call payload bypasses validation.
1364,JSON-RPC validation failure,JSON-RPC validation failure Variant 1364,Truncated JSON injection,RPC server does not validate JSON schema,JSON-RPC validation failure variant #1364: Truncated JSON injection caused by RPC server does not validate JSON schema. Exploited to memory exhaustion.,Memory exhaustion,Malformed eth_call payload bypasses validation.
