id,category,variant_name,type,pattern,scenario,impact,example
5999,Smart Contract,Smart Contract Variant 5999,Logic flaw,Wrong assumption,Smart Contract variant #5999: Logic flaw caused by Wrong assumption. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
6000,Smart Contract,Smart Contract Variant 6000,Invalid validation,State not checked,Smart Contract variant #6000: Invalid validation caused by State not checked. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
6001,Smart Contract,Smart Contract Variant 6001,Invalid validation,Input not validated,Smart Contract variant #6001: Invalid validation caused by Input not validated. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
6002,Smart Contract,Smart Contract Variant 6002,Unexpected state,State not checked,Smart Contract variant #6002: Unexpected state caused by State not checked. Exploited to data corruption.,Data corruption,Signature not validated allows bypass.
6003,Smart Contract,Smart Contract Variant 6003,Unexpected state,Input not validated,Smart Contract variant #6003: Unexpected state caused by Input not validated. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
6004,Smart Contract,Smart Contract Variant 6004,Incorrect assumption,Missing boundary check,Smart Contract variant #6004: Incorrect assumption caused by Missing boundary check. Exploited to unauthorized access.,Unauthorized access,Unexpected state allowed malicious call.
6005,Smart Contract,Smart Contract Variant 6005,Logic flaw,Incorrect signature,Smart Contract variant #6005: Logic flaw caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
6006,Smart Contract,Smart Contract Variant 6006,Logic flaw,Input not validated,Smart Contract variant #6006: Logic flaw caused by Input not validated. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
6007,Smart Contract,Smart Contract Variant 6007,Invalid validation,Missing boundary check,Smart Contract variant #6007: Invalid validation caused by Missing boundary check. Exploited to user fund loss.,User fund loss,Attacker exploits missing check in flow.
6008,Smart Contract,Smart Contract Variant 6008,Incorrect assumption,Invalid state transition,Smart Contract variant #6008: Incorrect assumption caused by Invalid state transition. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
6009,Smart Contract,Smart Contract Variant 6009,Incorrect assumption,Invalid state transition,Smart Contract variant #6009: Incorrect assumption caused by Invalid state transition. Exploited to cross-chain risk.,Cross-chain risk,Attacker exploits missing check in flow.
6010,Smart Contract,Smart Contract Variant 6010,Logic flaw,Missing boundary check,Smart Contract variant #6010: Logic flaw caused by Missing boundary check. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
6011,Smart Contract,Smart Contract Variant 6011,Unexpected state,Input not validated,Smart Contract variant #6011: Unexpected state caused by Input not validated. Exploited to user fund loss.,User fund loss,Protocol miscalculates values under edge case.
6012,Smart Contract,Smart Contract Variant 6012,Unexpected state,State not checked,Smart Contract variant #6012: Unexpected state caused by State not checked. Exploited to user fund loss.,User fund loss,Attacker exploits missing check in flow.
6013,Smart Contract,Smart Contract Variant 6013,Unexpected state,State not checked,Smart Contract variant #6013: Unexpected state caused by State not checked. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
6014,Smart Contract,Smart Contract Variant 6014,Logic flaw,Incorrect signature,Smart Contract variant #6014: Logic flaw caused by Incorrect signature. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
6015,Smart Contract,Smart Contract Variant 6015,Invalid validation,Incorrect signature,Smart Contract variant #6015: Invalid validation caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
6016,Smart Contract,Smart Contract Variant 6016,Race issue,Missing boundary check,Smart Contract variant #6016: Race issue caused by Missing boundary check. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
6017,Smart Contract,Smart Contract Variant 6017,Missing guard,Input not validated,Smart Contract variant #6017: Missing guard caused by Input not validated. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
6018,Smart Contract,Smart Contract Variant 6018,Unexpected state,Invalid state transition,Smart Contract variant #6018: Unexpected state caused by Invalid state transition. Exploited to data corruption.,Data corruption,Protocol miscalculates values under edge case.
6019,Smart Contract,Smart Contract Variant 6019,Race issue,Input not validated,Smart Contract variant #6019: Race issue caused by Input not validated. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
6020,Smart Contract,Smart Contract Variant 6020,Invalid validation,Missing boundary check,Smart Contract variant #6020: Invalid validation caused by Missing boundary check. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
6021,Smart Contract,Smart Contract Variant 6021,Incorrect assumption,Input not validated,Smart Contract variant #6021: Incorrect assumption caused by Input not validated. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
6022,Smart Contract,Smart Contract Variant 6022,Invalid validation,Missing boundary check,Smart Contract variant #6022: Invalid validation caused by Missing boundary check. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
6023,Smart Contract,Smart Contract Variant 6023,Incorrect assumption,Missing boundary check,Smart Contract variant #6023: Incorrect assumption caused by Missing boundary check. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
6024,Smart Contract,Smart Contract Variant 6024,Logic flaw,Missing boundary check,Smart Contract variant #6024: Logic flaw caused by Missing boundary check. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
6025,Smart Contract,Smart Contract Variant 6025,Invalid validation,Invalid state transition,Smart Contract variant #6025: Invalid validation caused by Invalid state transition. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
6026,Smart Contract,Smart Contract Variant 6026,Logic flaw,Incorrect signature,Smart Contract variant #6026: Logic flaw caused by Incorrect signature. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
6027,Smart Contract,Smart Contract Variant 6027,Missing guard,Input not validated,Smart Contract variant #6027: Missing guard caused by Input not validated. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
6028,Smart Contract,Smart Contract Variant 6028,Unexpected state,Input not validated,Smart Contract variant #6028: Unexpected state caused by Input not validated. Exploited to loss of funds.,Loss of funds,Unexpected state allowed malicious call.
6029,Smart Contract,Smart Contract Variant 6029,Incorrect assumption,Incorrect signature,Smart Contract variant #6029: Incorrect assumption caused by Incorrect signature. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
6030,Smart Contract,Smart Contract Variant 6030,Unexpected state,State not checked,Smart Contract variant #6030: Unexpected state caused by State not checked. Exploited to unauthorized access.,Unauthorized access,Signature not validated allows bypass.
6031,Smart Contract,Smart Contract Variant 6031,Invalid validation,Wrong assumption,Smart Contract variant #6031: Invalid validation caused by Wrong assumption. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
6032,Smart Contract,Smart Contract Variant 6032,Missing guard,State not checked,Smart Contract variant #6032: Missing guard caused by State not checked. Exploited to cross-chain risk.,Cross-chain risk,Attacker exploits missing check in flow.
6033,Smart Contract,Smart Contract Variant 6033,Missing guard,Invalid state transition,Smart Contract variant #6033: Missing guard caused by Invalid state transition. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
6034,Smart Contract,Smart Contract Variant 6034,Unexpected state,Missing boundary check,Smart Contract variant #6034: Unexpected state caused by Missing boundary check. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
6035,Smart Contract,Smart Contract Variant 6035,Unexpected state,Invalid state transition,Smart Contract variant #6035: Unexpected state caused by Invalid state transition. Exploited to cross-chain risk.,Cross-chain risk,Protocol miscalculates values under edge case.
6036,Smart Contract,Smart Contract Variant 6036,Missing guard,Incorrect signature,Smart Contract variant #6036: Missing guard caused by Incorrect signature. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
6037,Smart Contract,Smart Contract Variant 6037,Race issue,Missing boundary check,Smart Contract variant #6037: Race issue caused by Missing boundary check. Exploited to cross-chain risk.,Cross-chain risk,Protocol miscalculates values under edge case.
6038,Smart Contract,Smart Contract Variant 6038,Invalid validation,State not checked,Smart Contract variant #6038: Invalid validation caused by State not checked. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
