main_type,component,behavior,condition,test_name,owner,tool,metric,evidence
Governance Policy & Framework,dao_governor,trains_user,on_request,test_governance_compliance__governance_policy_and_framework__dao_governor__trains_user__on_request,Security Governance Lead,"OPA, CODEOWNERS, GitHub Protected Branches",policy_coverage_pct,codeowners_version_hash
Access & Authorization Governance,policy_engine,defines_policy,during_commit,test_governance_compliance__access_and_authorization_governance__policy_engine__defines_policy__during_commit,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,defines_policy,before_merge,test_governance_compliance__access_and_authorization_governance__policy_engine__defines_policy__before_merge,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,defines_policy,after_deploy,test_governance_compliance__access_and_authorization_governance__policy_engine__defines_policy__after_deploy,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,defines_policy,quarterly_audit,test_governance_compliance__access_and_authorization_governance__policy_engine__defines_policy__quarterly_audit,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,defines_policy,on_incident,test_governance_compliance__access_and_authorization_governance__policy_engine__defines_policy__on_incident,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,defines_policy,on_request,test_governance_compliance__access_and_authorization_governance__policy_engine__defines_policy__on_request,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,approves_change,during_commit,test_governance_compliance__access_and_authorization_governance__policy_engine__approves_change__during_commit,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,approves_change,before_merge,test_governance_compliance__access_and_authorization_governance__policy_engine__approves_change__before_merge,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,approves_change,after_deploy,test_governance_compliance__access_and_authorization_governance__policy_engine__approves_change__after_deploy,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,approves_change,quarterly_audit,test_governance_compliance__access_and_authorization_governance__policy_engine__approves_change__quarterly_audit,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,approves_change,on_incident,test_governance_compliance__access_and_authorization_governance__policy_engine__approves_change__on_incident,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,approves_change,on_request,test_governance_compliance__access_and_authorization_governance__policy_engine__approves_change__on_request,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,tracks_exception,during_commit,test_governance_compliance__access_and_authorization_governance__policy_engine__tracks_exception__during_commit,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,tracks_exception,before_merge,test_governance_compliance__access_and_authorization_governance__policy_engine__tracks_exception__before_merge,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,tracks_exception,after_deploy,test_governance_compliance__access_and_authorization_governance__policy_engine__tracks_exception__after_deploy,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,tracks_exception,quarterly_audit,test_governance_compliance__access_and_authorization_governance__policy_engine__tracks_exception__quarterly_audit,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,tracks_exception,on_incident,test_governance_compliance__access_and_authorization_governance__policy_engine__tracks_exception__on_incident,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,tracks_exception,on_request,test_governance_compliance__access_and_authorization_governance__policy_engine__tracks_exception__on_request,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,verifies_control,during_commit,test_governance_compliance__access_and_authorization_governance__policy_engine__verifies_control__during_commit,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,verifies_control,before_merge,test_governance_compliance__access_and_authorization_governance__policy_engine__verifies_control__before_merge,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,verifies_control,after_deploy,test_governance_compliance__access_and_authorization_governance__policy_engine__verifies_control__after_deploy,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,verifies_control,quarterly_audit,test_governance_compliance__access_and_authorization_governance__policy_engine__verifies_control__quarterly_audit,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,verifies_control,on_incident,test_governance_compliance__access_and_authorization_governance__policy_engine__verifies_control__on_incident,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,verifies_control,on_request,test_governance_compliance__access_and_authorization_governance__policy_engine__verifies_control__on_request,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,logs_evidence,during_commit,test_governance_compliance__access_and_authorization_governance__policy_engine__logs_evidence__during_commit,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,logs_evidence,before_merge,test_governance_compliance__access_and_authorization_governance__policy_engine__logs_evidence__before_merge,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,logs_evidence,after_deploy,test_governance_compliance__access_and_authorization_governance__policy_engine__logs_evidence__after_deploy,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,logs_evidence,quarterly_audit,test_governance_compliance__access_and_authorization_governance__policy_engine__logs_evidence__quarterly_audit,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,logs_evidence,on_incident,test_governance_compliance__access_and_authorization_governance__policy_engine__logs_evidence__on_incident,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,logs_evidence,on_request,test_governance_compliance__access_and_authorization_governance__policy_engine__logs_evidence__on_request,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,enforces_rule,during_commit,test_governance_compliance__access_and_authorization_governance__policy_engine__enforces_rule__during_commit,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,enforces_rule,before_merge,test_governance_compliance__access_and_authorization_governance__policy_engine__enforces_rule__before_merge,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,enforces_rule,after_deploy,test_governance_compliance__access_and_authorization_governance__policy_engine__enforces_rule__after_deploy,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,enforces_rule,quarterly_audit,test_governance_compliance__access_and_authorization_governance__policy_engine__enforces_rule__quarterly_audit,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,enforces_rule,on_incident,test_governance_compliance__access_and_authorization_governance__policy_engine__enforces_rule__on_incident,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,enforces_rule,on_request,test_governance_compliance__access_and_authorization_governance__policy_engine__enforces_rule__on_request,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,validates_signature,during_commit,test_governance_compliance__access_and_authorization_governance__policy_engine__validates_signature__during_commit,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,validates_signature,before_merge,test_governance_compliance__access_and_authorization_governance__policy_engine__validates_signature__before_merge,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,validates_signature,after_deploy,test_governance_compliance__access_and_authorization_governance__policy_engine__validates_signature__after_deploy,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
Access & Authorization Governance,policy_engine,validates_signature,quarterly_audit,test_governance_compliance__access_and_authorization_governance__policy_engine__validates_signature__quarterly_audit,IAM Lead,"Keycloak, OPA (Rego), josekit",least_privilege_violations,access_matrix.json
